Product URL,Name,Rating,Number of Ratings,Number of Reviews,Power Usage (W),Room Size (sqft),Warranty,Price (₹),Original Price (₹),Discount (%)
https://www.flipkart.com/voltas-1-5-ton-3-star-split-inverter-ac-white/p/itm9bd3e045c48aa?pid=ACNGVPAGS3HZ3UYW&lid=LSTACNGVPAGS3HZ3UYWENU6WO&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_770&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNGVPAGS3HZ3UYW.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Voltas 1.5 Ton 3 Star Split Inverter AC  - White,1.5,4,0,975.26 kWh,111 - 150 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,33990,60500,43 
https://www.flipkart.com/lloyd-1-ton-5-star-split-inverter-ac-wi-fi-connect-white/p/itm6dd56cf53d7e9?pid=ACNH8GBYFESBBQCT&lid=LSTACNH8GBYFESBBQCTEOLHXS&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_771&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNH8GBYFESBBQCT.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Lloyd 1 Ton 5 Star Split Inverter AC with Wi-fi Connect  - White,N/A,N/A,N/A,520.93 kWh,90 sqft,1 Year Product Warranty and 10 Years Warranty on Compressor,33490,58990,43 
https://www.flipkart.com/hitachi-1-ton-5-star-split-inverter-ac-white-gold/p/itm40c8079ef4776?pid=ACNGDJFGZ2THKD25&lid=LSTACNGDJFGZ2THKD25ETKGZX&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_772&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNGDJFGZ2THKD25.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"Hitachi 1 Ton 5 Star Split Inverter AC  - White, Gold",4.7,3,0,537.82 kWh,90 sqft,"2 Year on Product, 5 Years on Controller and 10 Years on Compressor",54600,N/A,N/A
https://www.flipkart.com/o-general-1-ton-4-star-window-ac-white/p/itm1e0cf2d310d15?pid=ACNG8VYHYJMVBFBV&lid=LSTACNG8VYHYJMVBFBVIRKQLP&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_773&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNG8VYHYJMVBFBV.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,O-General 1 Ton 4 Star Window AC  - White,2,6,0,1560 kWh,90 sqft,1 Year Comprehensive Warranty on AC and 5 Years on Compressor From O-General,36500,40000,8 
https://www.flipkart.com/blue-star-1-5-ton-3-split-inverter-ac-white/p/itm8c83654b899c3?pid=ACNGZH2TEE2JZZJ5&lid=LSTACNGZH2TEE2JZZJ5U735LW&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_774&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNGZH2TEE2JZZJ5.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Blue Star 1.5 Ton 3 Star Split Inverter AC  - White,N/A,N/A,N/A,1001.2 kWh,111 - 150 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,36900,61500,40 
https://www.flipkart.com/daikin-1-ton-5-star-split-inverter-ac-white/p/itmfd3597f866971?pid=ACNGF5AA3MGUGMK6&lid=LSTACNGF5AA3MGUGMK6ZXKVWI&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_775&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNGF5AA3MGUGMK6.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Daikin 1 Ton 5 Star Split Inverter AC  - White,N/A,N/A,N/A,N/A,90 sqft,N/A,41899,55000,23 
https://www.flipkart.com/voltas-1-5-ton-3-star-split-inverter-ac-white/p/itm3189c61502b4d?pid=ACNH2FUYM7RXESSH&lid=LSTACNH2FUYM7RXESSHJLXZP4&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_776&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNH2FUYM7RXESSH.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Voltas 1.5 Ton 3 Star Split Inverter AC  - White,N/A,N/A,N/A,1037.79 kWh,111 - 150 sqft,"1 Year on Product, 5 Years on PCB and 10 Years on Compressor",40660,70990,42 
https://www.flipkart.com/haier-1-5-ton-5-star-split-inverter-ac-white/p/itm3243b51a7fec8?pid=ACNGZV7QTBENSCMX&lid=LSTACNGZV7QTBENSCMXPNASLQ&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_777&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNGZV7QTBENSCMX.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Haier 1.5 Ton 5 Star Split Inverter AC  - White,2.3,3,0,743.05 kWh,111 - 150 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,41950,50990,17 
https://www.flipkart.com/white-westinghouse-trademark-electrolux-1-ton-3-star-split-inverter-ac/p/itm7d991c40b14cc?pid=ACNFWYTPDSYKHARS&lid=LSTACNFWYTPDSYKHARSWGKSHR&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_778&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNFWYTPDSYKHARS.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,White Westinghouse (Trademark by Electrolux) 1 Ton 3 Star Split Inverter AC  - White,N/A,N/A,N/A,756.82 kWh,90 sqft,1 Year Warranty on Product and 5 Years on Compressor,32190,56490,43 
https://www.flipkart.com/godrej-1-5-ton-3-star-split-inverter-ac-white/p/itm517855dcb9274?pid=ACNH2FUYKR9JZHYY&lid=LSTACNH2FUYKR9JZHYYCIWKIZ&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_779&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNH2FUYKR9JZHYY.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Godrej 1.5 Ton 3 Star Split Inverter AC  - White,N/A,N/A,N/A,953.37 kWh,111 - 150 sqft,"1 Year on Product, 5 Years on PCB and 10 Years on Compressor",39490,65900,40 
https://www.flipkart.com/haier-uvc-sterilization-2023-model-1-6-ton-5-star-split-inverter-frost-self-clean-technology-supersonic-cooling-intelli-convertible-7-in-1-ac-wi-fi-connect-white/p/itm08663c46dedfd?pid=ACNGMF2GUTWZWH9K&lid=LSTACNGMF2GUTWZWH9KSXXGRW&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_780&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNGMF2GUTWZWH9K.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"Haier UVC Sterilization 2023 Model 1.6 Ton 5 Star Split Inverter Frost Self-clean technology, Superson...",3.8,20,0,828.37 kWh,151 - 200 sqft,5 Years Comprehensive Warranty and 12 Years Compressor Warranty,53999,79990,32 
https://www.flipkart.com/hitachi-2023-model-1-5-ton-5-star-split-inverter-ac-white/p/itm21288681fbca3?pid=ACNGZCY4GXUTPXFY&lid=LSTACNGZCY4GXUTPXFY92A1HC&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_781&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNGZCY4GXUTPXFY.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Hitachi 2023 Model 1.5 Ton 5 Star Split Inverter AC  - White,3.7,9,1,813.13 kWh,111 - 150 sqft,1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,45490,72900,37 
https://www.flipkart.com/voltas-1-5-ton-3-star-split-inverter-ac-white/p/itma63db5a3db3b2?pid=ACNH2FUY3JPMXGP7&lid=LSTACNH2FUY3JPMXGP7FEVRGL&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_782&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNH2FUY3JPMXGP7.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Voltas 1.5 Ton 3 Star Split Inverter AC  - White,N/A,N/A,N/A,1037.79 kWh,111 - 150 sqft,"1 Year on Product, 5 Years on PCB and 10 Years on Compressor",36925,70990,47 
https://www.flipkart.com/daikin-1-8-ton-3-star-split-inverter-ac-white/p/itm635cc16fa322a?pid=ACNGH55PNA8AWBPQ&lid=LSTACNGH55PNA8AWBPQZPKTRE&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_783&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNGH55PNA8AWBPQ.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Daikin 1.8 Ton 3 Star Split Inverter AC  - White,N/A,N/A,N/A,1161.78 kWh,151 - 200 sqft,1 Year Comprehensive Warranty on AC and 10 Years on Compressor,53390,72900,26 
https://www.flipkart.com/lloyd-1-5-ton-3-star-split-inverter-ac-wi-fi-connect-white/p/itm9e06d6aa4aa11?pid=ACNGEYE8GWCJMYZF&lid=LSTACNGEYE8GWCJMYZFFXLLSJ&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_784&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNGEYE8GWCJMYZF.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Lloyd 1.5 Ton 3 Star Split Inverter AC with Wi-fi Connect  - White,3,4,0,1835 kWh,111 - 150 sqft,1 Year Comprehensive Warranty on Product and 10 Years on Compressor,36990,50990,27 
https://www.flipkart.com/lloyd-1-5-ton-4-star-split-inverter-ac-white/p/itm93c5e0e4b761b?pid=ACNGD37SPWGFGJQH&lid=LSTACNGD37SPWGFGJQHBNZBYE&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_785&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNGD37SPWGFGJQH.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Lloyd 1.5 Ton 4 Star Split Inverter AC  - White,4.5,6,2,972.33 kWh,111 - 150 sqft,1 Year on Product and 10 Years on Compressor,40200,59900,32 
https://www.flipkart.com/daikin-1-5-ton-3-star-split-inverter-ac-pm-2-5-filter-white/p/itm635cc16fa322a?pid=ACNGH55PEAP2CFJM&lid=LSTACNGH55PEAP2CFJMWIJIAL&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_786&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNGH55PEAP2CFJM.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Daikin 1.5 Ton 3 Star Split Inverter AC with PM 2.5 Filter  - White,3.8,37,2,966.47 kWh,111 - 150 sqft,1 Year Comprehensive Warranty on Product and 10 Years on Compressor,37090,59081,37 
https://www.flipkart.com/voltas-2-5-ton-3-star-split-inverter-ac-white/p/itm5540a685391ca?pid=ACNH73ZBKHJQEHDJ&lid=LSTACNH73ZBKHJQEHDJ1OFAC0&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_787&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNH73ZBKHJQEHDJ.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Voltas 2.5 Ton 3 Star Split Inverter AC  - White,N/A,N/A,N/A,1710.55 kWh,N/A,"1 year on product, 5 years warranty on PCB, 10 years warranty on compressor",62990,99990,37 
https://www.flipkart.com/o-general-1-5-ton-3-star-split-inverter-ac-white/p/itm8222c94fcac90?pid=ACNGFCQRW8HUQY3Z&lid=LSTACNGFCQRW8HUQY3ZS3RY0J&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_788&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNGFCQRW8HUQY3Z.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,O-General 1.5 Ton 3 Star Split Inverter AC  - White,1.6,5,0,N/A,111 - 150 sqft,N/A,51500,59990,14 
https://www.flipkart.com/midea-1-ton-3-star-split-inverter-ac-white/p/itmf23d881a36850?pid=ACNGCYJ4RJGRHT37&lid=LSTACNGCYJ4RJGRHT376THXXX&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_789&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNGCYJ4RJGRHT37.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Midea 1 Ton 3 Star Split Inverter AC  - White,4.4,26,4,736.57 kWh,90 sqft,1 Year Warranty on Product and 10 Years on Compressor,55999,N/A,N/A
https://www.flipkart.com/carrier-1-5-ton-3-star-split-inverter-ac-white/p/itm3a197025e7d1b?pid=ACNG24GRJTQH8MAP&lid=LSTACNG24GRJTQH8MAPKI7WMC&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_790&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNG24GRJTQH8MAP.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,CARRIER 1.5 Ton 3 Star Split Inverter AC  - White,4.2,273,21,1750 kWh,111 - 150 sqft,1 Year Domestic Warranty on Product and 10 Years on Compressor,40500,54990,26 
https://www.flipkart.com/samsung-1-5-ton-5-star-split-inverter-ac-wi-fi-connect-white/p/itm9a04784dbe224?pid=ACNH8NMZXDYT8ZJD&lid=LSTACNH8NMZXDYT8ZJDZPT1QQ&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_33_791&otracker=search&otracker1=search&fm=Search&iid=4450bb7c-0e69-4cb8-961d-906611b6c730.ACNH8NMZXDYT8ZJD.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,SAMSUNG 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect  - White,N/A,N/A,N/A,1290 kWh,111 - 150 sqft,1 Year Standard Warranty 5 Year Comprehensive Warranty 10 Year Warranty on Compressor,46490,81000,42 
https://www.flipkart.com/hitachi-1-5-ton-5-star-split-inverter-ac-wi-fi-connect-white-gold/p/itm40c8079ef4776?pid=ACNGDJFGSHFHVBXS&lid=LSTACNGDJFGSHFHVBXSL3L7XO&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_34_793&otracker=search&otracker1=search&fm=Search&iid=16079db1-0e6f-4ba8-8a41-5a2bd29d042b.ACNGDJFGSHFHVBXS.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"Hitachi 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect  - White, Gold",3.6,54,6,780.6 kWh,111 - 150 sqft,"2 Year on Product, 5 Years on Controller and 10 Years on Compressor",47500,65500,27 
https://www.flipkart.com/haier-frost-self-clean-2023-model-1-5-ton-3-star-split-inverter-intelli-convertible-7-in-1-cooling-extreme-temperature-ac-white/p/itmd783b478e2059?pid=ACNGMF2GHBPNFZKX&lid=LSTACNGMF2GHBPNFZKXVUVS5I&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_34_794&otracker=search&otracker1=search&fm=Search&iid=16079db1-0e6f-4ba8-8a41-5a2bd29d042b.ACNGMF2GHBPNFZKX.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"Haier Frost Self-Clean 2023 Model 1.5 Ton 3 Star Split Inverter Intelli Convertible 7-in-1, Cooling at...",4,10,1,1020.54 kWh,111 - 150 sqft,1 Year Comprehensive Warranty on Product and 12 Years Warranty on Compressor,38490,66490,42 
https://www.flipkart.com/midea-1-ton-3-star-split-ac-white/p/itmf23d881a36850?pid=ACNGCYJ4NFTGKWGE&lid=LSTACNGCYJ4NFTGKWGE5EXSA1&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_34_795&otracker=search&otracker1=search&fm=Search&iid=16079db1-0e6f-4ba8-8a41-5a2bd29d042b.ACNGCYJ4NFTGKWGE.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Midea 1 Ton 3 Star Split AC  - White,4,44,3,758.62 kWh,90 sqft,1 Year Warranty on Product and 10 Years on Compressor,52999,N/A,N/A
https://www.flipkart.com/blue-star-1-5-ton-3-split-inverter-ac-white/p/itm8c83654b899c3?pid=ACNGZH2THFZBN7CM&lid=LSTACNGZH2THFZBN7CMG9GVAM&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_34_796&otracker=search&otracker1=search&fm=Search&iid=16079db1-0e6f-4ba8-8a41-5a2bd29d042b.ACNGZH2THFZBN7CM.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Blue Star 1.5 Ton 3 Star Split Inverter AC  - White,N/A,N/A,N/A,1006.84 kWh,111 - 150 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,40600,61500,33 
https://www.flipkart.com/black-decker-2-ton-3-star-split-inverter-ac-white/p/itm9a4fd1a6772ce?pid=ACNHYQA77ZR4YKG7&lid=LSTACNHYQA77ZR4YKG7YDRUMB&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_34_797&otracker=search&otracker1=search&fm=Search&iid=16079db1-0e6f-4ba8-8a41-5a2bd29d042b.ACNHYQA77ZR4YKG7.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,BLACK+DECKER 2 Ton 3 Star Split Inverter AC  - White,N/A,N/A,N/A,1274.33 kWh,151 - 200 sqft,"2 Years Comprehensive Warranty on product, 5 Years Warranty on PCB, 10 Years Warranty on Compressor, 10 Years Part Support",55999,79999,30 
https://www.flipkart.com/hitachi-1-5-ton-3-star-split-ac-white/p/itm965fa618cb202?pid=ACNG6MTNNGKSEZUD&lid=LSTACNG6MTNNGKSEZUDAYKQIY&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_34_798&otracker=search&otracker1=search&fm=Search&iid=16079db1-0e6f-4ba8-8a41-5a2bd29d042b.ACNG6MTNNGKSEZUD.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Hitachi 1.5 Ton 3 Star Split AC  - White,3.1,9,2,1703.04 kWh,111 - 150 sqft,1 Year on Product and 10 Years on Compressor from Hitachi,41500,50600,17 
https://www.flipkart.com/daikin-1-8-ton-3-star-split-ac-white/p/itme7756ef85127d?pid=ACNGCBREMGDXGFJS&lid=LSTACNGCBREMGDXGFJSSSN71B&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_34_799&otracker=search&otracker1=search&fm=Search&iid=16079db1-0e6f-4ba8-8a41-5a2bd29d042b.ACNGCBREMGDXGFJS.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Daikin 1.8 Ton 3 Star Split AC  - White,3,21,3,1357.01 kWh,151 - 200 sqft,1 Year Comprehensive Warranty on AC and 5 Years on Compressor,45850,59990,23 
https://www.flipkart.com/blue-star-1-ton-3-split-ac-white/p/itmfb9f3430918ec?pid=ACNGE2HEZZGPGWB7&lid=LSTACNGE2HEZZGPGWB7OOIZPR&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_34_800&otracker=search&otracker1=search&fm=Search&iid=16079db1-0e6f-4ba8-8a41-5a2bd29d042b.ACNGE2HEZZGPGWB7.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Blue Star 1 Ton 3 Star Split AC  - White,3.8,34,4,727.66 kWh,90 sqft,1 Year on Product and 5 Years Warranty on Compressor,33490,45000,25 
https://www.flipkart.com/black-decker-1-5-ton-3-star-split-inverter-ac-white/p/itm9a4fd1a6772ce?pid=ACNHYQA7CMNF3SHS&lid=LSTACNHYQA7CMNF3SHSXCCEXE&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_34_801&otracker=search&otracker1=search&fm=Search&iid=16079db1-0e6f-4ba8-8a41-5a2bd29d042b.ACNHYQA7CMNF3SHS.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,BLACK+DECKER 1.5 Ton 3 Star Split Inverter AC  - White,2.5,4,1,991.28 kWh,111 - 150 sqft,"2 Years Comprehensive Warranty on product, 5 Years Warranty on PCB, 10 Years Warranty on Compressor, 10 Years Part Support",39999,57999,31 
https://www.flipkart.com/blue-star-1-5-ton-5-split-inverter-ac-white/p/itm8284c28442569?pid=ACNGZCXT8VAAY5QS&lid=LSTACNGZCXT8VAAY5QSKWZIQS&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_34_802&otracker=search&otracker1=search&fm=Search&iid=16079db1-0e6f-4ba8-8a41-5a2bd29d042b.ACNGZCXT8VAAY5QS.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Blue Star 1.5 Ton 5 Star Split Inverter AC  - White,3.8,4,2,774.88 kWh,111 - 150 sqft,1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,47800,74500,35 
https://www.flipkart.com/haier-1-ton-5-star-split-dual-inverter-ac-white/p/itma3cbc6cd5269d?pid=ACNH8GBYEAVMXDKD&lid=LSTACNH8GBYEAVMXDKDL42RSO&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_34_803&otracker=search&otracker1=search&fm=Search&iid=16079db1-0e6f-4ba8-8a41-5a2bd29d042b.ACNH8GBYEAVMXDKD.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Haier 1 Ton 5 Star Split Dual Inverter AC  - White,N/A,N/A,N/A,541.48 kWh,90 sqft,1 Year Standard Warranty 5 Years Comprehensive warranty and 12 Years Warranty on Compressor,37500,69000,45 
https://www.flipkart.com/lloyd-1-ton-2-star-split-inverter-ac-white/p/itm6a01ce32dd994?pid=ACNGMU728S4FDAQM&lid=LSTACNGMU728S4FDAQMATLKPD&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_34_804&otracker=search&otracker1=search&fm=Search&iid=16079db1-0e6f-4ba8-8a41-5a2bd29d042b.ACNGMU728S4FDAQM.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Lloyd 1 Ton 2 Star Split Inverter AC  - White,N/A,N/A,N/A,735.4 kWh,90 sqft,1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,31000,46990,34 
https://www.flipkart.com/ifb-1-5-ton-3-star-split-inverter-ac-white/p/itm2622e1fc80d88?pid=ACNH89DZMGW9QSWK&lid=LSTACNH89DZMGW9QSWKYKZXRJ&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_34_805&otracker=search&otracker1=search&fm=Search&iid=16079db1-0e6f-4ba8-8a41-5a2bd29d042b.ACNH89DZMGW9QSWK.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,IFB 1.5 Ton 3 Star Split Inverter AC  - White,N/A,N/A,N/A,946.17 kWh,111 - 150 sqft,"10 Year Warranty on Inverter Compressor, 5 Years on PCB, 1 Year on Product",43400,N/A,N/A
https://www.flipkart.com/godrej-1-ton-3-star-split-inverter-ac-white/p/itm5e13677b783a9?pid=ACNH73ZB5UFJFFCR&lid=LSTACNH73ZB5UFJFFCRGNRNOP&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_34_806&otracker=search&otracker1=search&fm=Search&iid=16079db1-0e6f-4ba8-8a41-5a2bd29d042b.ACNH73ZB5UFJFFCR.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Godrej 1 Ton 3 Star Split Inverter AC  - White,N/A,N/A,N/A,675.33 kWh,90 sqft,"1 Year Warranty on the Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",28990,41900,30 
https://www.flipkart.com/haier-1-6-ton-5-star-split-inverter-ac-white/p/itm4d3a179d55e09?pid=ACNGCZNNAPD9NQR3&lid=LSTACNGCZNNAPD9NQR339OALA&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_34_807&otracker=search&otracker1=search&fm=Search&iid=16079db1-0e6f-4ba8-8a41-5a2bd29d042b.ACNGCZNNAPD9NQR3.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Haier 1.6 Ton 5 Star Split Inverter AC  - White,3.4,7,1,880.3 kWh,151 - 200 sqft,1 Year Warranty on Product and 12 Years on Compressor,43490,72490,40 
https://www.flipkart.com/hitachi-1-5-ton-5-star-split-inverter-ac-wi-fi-connect-white/p/itme74a5c9400e26?pid=ACNGHGTKKKKKTUFJ&lid=LSTACNGHGTKKKKKTUFJ8G55WX&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_34_808&otracker=search&otracker1=search&fm=Search&iid=16079db1-0e6f-4ba8-8a41-5a2bd29d042b.ACNGHGTKKKKKTUFJ.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Hitachi 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect  - White,N/A,N/A,N/A,897.84 kWh,111 - 150 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,68900,N/A,N/A
