Product URL,Name,Rating,Number of Ratings,Number of Reviews,Max Speed (RPM),Star Rating,In-Built Heater,Warranty,Price (₹),Original Price (₹),Discount (%)
https://www.flipkart.com/thomson-8-5-kg-fully-automatic-top-load-washing-machine-red-maroon/p/itm2f486a1ed8e0e?pid=WMNH47UWTQTBAZEH&lid=LSTWMNH47UWTQTBAZEH2AT4VL&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_411&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNH47UWTQTBAZEH.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Thomson 8.5 kg Fully Automatic Top Load Washing Machine Red, Maroon",4.2,5038,932,840 RPM,5 Star,N/A,2 Years,12990,18999,31 
https://www.flipkart.com/whirlpool-7-kg-semi-automatic-top-load-washing-machine-red/p/itmf7hghnkpebvhh?pid=WMNETNHBHTJZ44AK&lid=LSTWMNETNHBHTJZ44AKBYEA1A&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_412&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNETNHBHTJZ44AK.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Whirlpool 7 kg Semi Automatic Top Load Washing Machine Red,4.4,2625,344,1400 RPM,N/A,N/A,2 Years,9999,14000,28 
https://www.flipkart.com/whirlpool-7-kg-semi-automatic-top-load-washing-machine-grey/p/itmfe8a6c2f42b03?pid=WMNGRCHDSSZ7K3HT&lid=LSTWMNGRCHDSSZ7K3HTM1THCL&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_413&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNGRCHDSSZ7K3HT.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Whirlpool 7 kg Semi Automatic Top Load Washing Machine Grey,4.3,249,15,1400 RPM,N/A,N/A,2 Years,9949,14101,29 
https://www.flipkart.com/voltas-beko-tata-product-6-5-kg-steam-wash-bluetooth-enabled-homewhiz-fully-automatic-front-load-washing-machine-in-built-heater-grey/p/itm60ac204ebc1a3?pid=WMNGN53U6ZJ6DGM3&lid=LSTWMNGN53U6ZJ6DGM38ZPO14&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_414&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNGN53U6ZJ6DGM3.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Voltas Beko by A Tata Product 6.5 kg Steam wash &Bluetooth enabled HomeWhiz Fully Automatic Front Load...,4,888,98,1200 RPM,5 Star,Yes,3 Years,22990,38190,39 
https://www.flipkart.com/thomson-7-5-kg-six-action-pulsator-fully-automatic-top-load-washing-machine-grey/p/itm7e45bb36c5902?pid=WMNG3KWAHGW4EKRU&lid=LSTWMNG3KWAHGW4EKRUZJ90EE&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_415&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNG3KWAHGW4EKRU.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Thomson 7.5 kg Six Action Pulsator Fully Automatic Top Load Washing Machine Grey,4,490,67,720 RPM,N/A,N/A,2 Years,14499,21999,34 
https://www.flipkart.com/haier-10-5-washer-dryer-ai-wi-fi-direct-drive-technology-condensor-sensor-dry-dual-cycle-puristeam-refresh-function-anti-bacterial-super-drum-525mm-custom-wash-programs-in-built-heater-grey/p/itm18c30cb4a04d7?pid=WMNGXUREMCCH8YZW&lid=LSTWMNGXUREMCCH8YZWQVVJXN&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_416&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNGXUREMCCH8YZW.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Haier 10.5 Washer with Dryer AI, Wi-Fi, Direct Drive Technology, Condensor and Sensor Dry with Dual Cy...",4.3,1206,149,1400 RPM,5 Star,Yes,5 Years,59990,84990,29 
https://www.flipkart.com/whirlpool-8-kg-semi-automatic-top-load-washing-machine-purple/p/itmfe8a6c2f42b03?pid=WMNGGN48NAFHNJRS&lid=LSTWMNGGN48NAFHNJRSMBQWJY&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_417&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNGGN48NAFHNJRS.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Whirlpool 8 kg Semi Automatic Top Load Washing Machine Purple,4.3,249,15,0 RPM,5 Star,N/A,2 Years,12490,15500,19 
https://www.flipkart.com/voltas-beko-8-kg-fully-automatic-front-load-washing-machine-in-built-heater-grey/p/itma9855f2b23839?pid=WMNHFRMSZARKAKZF&lid=LSTWMNHFRMSZARKAKZFCQKTAO&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_418&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNHFRMSZARKAKZF.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Voltas Beko 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Grey,4,738,50,1200 RPM,5 Star,Yes,3 Years,26999,53990,49 
https://www.flipkart.com/ifb-8-kg-5-star-steam-refresh-program-9-swirl-wash-eco-inverter-touch-panel-ai-fully-automatic-front-load-washing-machine-in-built-heater-grey/p/itm494f9856c5ba2?pid=WMNH25C2449AZEGR&lid=LSTWMNH25C2449AZEGR1WYCAM&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_419&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNH25C2449AZEGR.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Auto...",4.4,38,3,1400 RPM,5 Star,Yes,4 Years,35990,47290,23 
https://www.flipkart.com/whirlpool-8-kg-5-star-supersoak-technology-semi-automatic-top-load-washing-machine-red/p/itmffdzpxcpyh3yg?pid=WMNEQG2JNCHN5WHZ&lid=LSTWMNEQG2JNCHN5WHZDX7D2Z&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_420&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNEQG2JNCHN5WHZ.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Whirlpool 8 kg 5 Star, Supersoak Technology Semi Automatic Top Load Washing Machine Red",4.4,5581,644,1400 RPM,N/A,N/A,2 Years,12179,14990,18 
https://www.flipkart.com/voltas-beko-11-kg-fully-automatic-top-load-washing-machine-in-built-heater-black-grey/p/itm9cf3687278ed3?pid=WMNH45HS5YGQZ4YP&lid=LSTWMNH45HS5YGQZ4YPR6CXDA&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_421&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNH45HS5YGQZ4YP.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Voltas Beko 11 kg Fully Automatic Top Load Washing Machine with In-built Heater Black, Grey",4.2,963,66,700 RPM,5 Star,Yes,1 Years,45990,47990,4 
https://www.flipkart.com/lloyd-havells-8-kg-1300-rpm-soak-function-3-wash-programs-swift-dry-magic-filter-semi-automatic-top-load-washing-machine-grey-white/p/itm94c32c1ea2264?pid=WMNGMFG8Z6XA5AZA&lid=LSTWMNGMFG8Z6XA5AZAU1Z0UJ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_422&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNGMFG8Z6XA5AZA.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Lloyd by Havells 8 kg 1300 RPM, Soak Function, 3 Wash Programs, Swift Dry, Magic Filter Semi Automatic...",4.3,2302,173,1300 RPM,5 Star,N/A,2 Years,11490,17590,34 
https://www.flipkart.com/bosch-9-kg-5-star-1360-high-rpm-spin-motor-semi-automatic-top-load-washing-machine-multicolor/p/itm5df4c84c32c51?pid=WMNH7KZYZZ35EZMU&lid=LSTWMNH7KZYZZ35EZMU8DSDXY&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_423&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNH7KZYZZ35EZMU.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,BOSCH 9 kg 5 Star with 1360 High RPM Spin Motor Semi Automatic Top Load Washing Machine Multicolor,4,65,6,1360 RPM,5 Star,N/A,2 Years,14190,20500,30 
https://www.flipkart.com/ifb-9-kg-fully-automatic-top-load-washing-machine-in-built-heater-black-grey/p/itm598eb5d4a173b?pid=WMNGVR4HKVETYAQP&lid=LSTWMNGVR4HKVETYAQPPHUOD8&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_424&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNGVR4HKVETYAQP.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"IFB 9 kg Fully Automatic Top Load Washing Machine with In-built Heater Black, Grey",4,9,0,720 RPM,5 Star,Yes,4 Years,32990,42490,22 
https://www.flipkart.com/white-westinghouse-trademark-electrolux-12-kg-semi-automatic-top-load-washing-machine-black/p/itma4b05a79b4521?pid=WMNGQKGBQGCX9R5C&lid=LSTWMNGQKGBQGCX9R5CFHQKH0&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_425&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNGQKGBQGCX9R5C.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"White Westinghouse (Trademark by Electrolux) 12 kg Semi Automatic Top Load Washing Machine Black, Whit...",4,686,73,1600 RPM,N/A,N/A,2 Years,12490,16999,26 
https://www.flipkart.com/godrej-8-kg-ai-tech-steam-wash-fully-automatic-front-load-washing-machine-in-built-heater-white/p/itm96c48f8a0aa1e?pid=WMNHFZU5USSVGZ3E&lid=LSTWMNHFZU5USSVGZ3EX0ZMAS&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_426&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNHFZU5USSVGZ3E.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Godrej 8 kg With AI Tech, Steam Wash Fully Automatic Front Load Washing Machine with In-built Heater W...",4,497,56,1200 RPM,5 Star,Yes,2 Years,28990,51000,43 
https://www.flipkart.com/lg-8-5-kg-semi-automatic-top-load-washing-machine-black/p/itmf5044ffa6e5b1?pid=WMNH7P9FW9CWHYRW&lid=LSTWMNH7P9FW9CWHYRWUJPCFQ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_427&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNH7P9FW9CWHYRW.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,LG 8.5 kg Semi Automatic Top Load Washing Machine Black,4.4,2617,191,1300 RPM,5 Star,N/A,N/A,15949,20490,22 
https://www.flipkart.com/electrolux-9-kg-5-star-ecoinverter-40c-vapour-wash-ultimatecare-300-fully-automatic-front-load-washing-machine-white/p/itm904dfab3f89f5?pid=WMNGT794XKRX5UHY&lid=LSTWMNGT794XKRX5UHYDLIXEU&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_428&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNGT794XKRX5UHY.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Electrolux 9 kg 5 Star EcoInverter, 40C Vapour Wash,UltimateCare 300 Fully Automatic Front Load Washin...",4.2,50,10,1200 RPM,5 Star,N/A,2 Years,41490,75990,45 
https://www.flipkart.com/whirlpool-8-5-kg-5-star-power-dry-technology-semi-automatic-top-load-washing-machine-purple/p/itm1043161be4165?pid=WMNFN7VZQ72CAR5G&lid=LSTWMNFN7VZQ72CAR5GLH8T1Y&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_429&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNFN7VZQ72CAR5G.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Whirlpool 8.5 kg 5 Star, Power Dry Technology Semi Automatic Top Load Washing Machine Purple",4.3,2849,265,1450 RPM,5 Star,N/A,2 Years,13649,16250,16 
https://www.flipkart.com/godrej-8-kg-semi-automatic-top-load-washing-machine-white-purple/p/itm77c88fe9e2a62?pid=WMNFZPE8TRDGC2GV&lid=LSTWMNFZPE8TRDGC2GVXGYZEB&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_430&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNFZPE8TRDGC2GV.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Godrej 8 kg Semi Automatic Top Load Washing Machine White, Purple",4.4,608,56,1400 RPM,N/A,N/A,2 Years,11858,16365,27 
https://www.flipkart.com/whirlpool-7-5-kg-5-star-with-hard-water-wash-fully-automatic-top-load-washing-machine-in-built-heater-grey/p/itm341a2073ad89f?pid=WMNFZZ6JRJ5G7GZJ&lid=LSTWMNFZZ6JRJ5G7GZJI1BV4U&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_18_431&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=418f04b1-f3a1-4cd3-8c75-0198e560ffa1.WMNFZZ6JRJ5G7GZJ.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Whirlpool 7.5 kg 5 Star,With Hard water wash Fully Automatic Top Load Washing Machine with In-built He...",4.3,1031,78,740 RPM,5 Star,Yes,3 Years,22310,32500,31 
https://www.flipkart.com/voltas-beko-6-kg-fully-automatic-front-load-washing-machine-in-built-heater-white/p/itme50a593b90a7f?pid=WMNH4JQZFPGWEG3D&lid=LSTWMNH4JQZFPGWEG3DTR8II3&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_433&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=75e374f2-529c-4383-add3-e5b14639046f.WMNH4JQZFPGWEG3D.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Voltas Beko 6 kg Fully Automatic Front Load Washing Machine with In-built Heater White,3.7,17,0,1200 RPM,N/A,Yes,2 Years,20590,36990,44 
https://www.flipkart.com/onida-8-kg-5-star-in-built-basket-semi-automatic-top-load-washing-machine-red-white/p/itm3e90f5a194f70?pid=WMNGD4NPPS6QVEKY&lid=LSTWMNGD4NPPS6QVEKYODV00T&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_434&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=75e374f2-529c-4383-add3-e5b14639046f.WMNGD4NPPS6QVEKY.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"ONIDA 8 kg 5 star and In-built Basket Semi Automatic Top Load Washing Machine Red, White",4.2,10330,929,1450 RPM,5 Star,N/A,2 Years,9990,13670,26 
https://www.flipkart.com/thomson-9-kg-semi-automatic-top-load-washing-machine-black-white/p/itm75fe248bbbd01?pid=WMNGGBT4QFFGXUAY&lid=LSTWMNGGBT4QFFGXUAYRUGXPQ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_435&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=75e374f2-529c-4383-add3-e5b14639046f.WMNGGBT4QFFGXUAY.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Thomson 9 kg Semi Automatic Top Load Washing Machine Black, White",4,2287,260,1400 RPM,N/A,N/A,2 Years,9999,13499,25 
https://www.flipkart.com/samsung-8-5-kg-semi-automatic-top-load-washing-machine-maroon-white/p/itm4b138c0adc1ab?pid=WMNGJZX8XYHGCSSS&lid=LSTWMNGJZX8XYHGCSSSR3UJWD&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_436&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=75e374f2-529c-4383-add3-e5b14639046f.WMNGJZX8XYHGCSSS.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"SAMSUNG 8.5 kg Semi Automatic Top Load Washing Machine Maroon, White",4.2,108,6,1300 RPM,5 Star,N/A,2 Years,15299,19696,22 
https://www.flipkart.com/onida-7-kg-5-star-five-fin-storm-pulsator-semi-automatic-top-load-washing-machine-black-grey/p/itm864992d1e60a5?pid=WMNGHYFH7FQGGHFR&lid=LSTWMNGHYFH7FQGGHFRZIVH5I&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_437&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=75e374f2-529c-4383-add3-e5b14639046f.WMNGHYFH7FQGGHFR.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"ONIDA 7 kg 5 Star With Five-Fin Storm Pulsator Semi Automatic Top Load Washing Machine Black, Grey",4.1,979,56,1300 RPM,N/A,N/A,2 Years,8890,12490,28 
https://www.flipkart.com/ifb-6-kg-fully-automatic-front-load-washing-machine-in-built-heater-white/p/itm02af4d6395b79?pid=WMNFVFQF4CD2HFYR&lid=LSTWMNFVFQF4CD2HFYRQ4SY8Q&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_438&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=75e374f2-529c-4383-add3-e5b14639046f.WMNFVFQF4CD2HFYR.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,IFB 6 kg Fully Automatic Front Load Washing Machine with In-built Heater White,4.3,2055,198,800 RPM,5 Star,Yes,4 Years,23590,27190,13 
https://www.flipkart.com/realme-techlife-11-kg-megawash-range-fully-automatic-top-load-washing-machine-black-grey/p/itme18fa37eb7ee5?pid=WMNGZDRB5P6NE8HE&lid=LSTWMNGZDRB5P6NE8HENRTEUC&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_439&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=75e374f2-529c-4383-add3-e5b14639046f.WMNGZDRB5P6NE8HE.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"realme TechLife 11 kg MegaWash Range Fully Automatic Top Load Washing Machine Black, Grey",4.1,26474,2557,700 RPM,5 Star,N/A,2 Years,17990,32990,45 
https://www.flipkart.com/lg-7-5-kg-fully-automatic-top-load-washing-machine-grey/p/itmadcd65769ece9?pid=WMNH83HJX58HU3CD&lid=LSTWMNH83HJX58HU3CD7KNLTP&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_440&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=75e374f2-529c-4383-add3-e5b14639046f.WMNH83HJX58HU3CD.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,LG 7.5 kg Fully Automatic Top Load Washing Machine Grey,N/A,N/A,N/A,740 RPM,5 Star,N/A,2 Years,20490,27990,26 
https://www.flipkart.com/samsung-8-kg-wi-fi-enabled-fully-automatic-top-load-washing-machine-grey/p/itm0b03c03eba16d?pid=WMNGHZ24R7MWVJT4&lid=LSTWMNGHZ24R7MWVJT4DS69N7&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_441&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=75e374f2-529c-4383-add3-e5b14639046f.WMNGHZ24R7MWVJT4.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,SAMSUNG 8 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine Grey,4.1,193,12,700 RPM,5 Star,N/A,2 Years,25000,32000,21 
https://www.flipkart.com/intex-7-5-kg-fully-automatic-top-load-washing-machine-grey/p/itm90b58f70df077?pid=WMNGWM8DYHFBDNX6&lid=LSTWMNGWM8DYHFBDNX6J3CRGS&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_442&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=75e374f2-529c-4383-add3-e5b14639046f.WMNGWM8DYHFBDNX6.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Intex 7.5 kg Fully Automatic Top Load Washing Machine Grey,4.2,1831,317,700 RPM,5 Star,N/A,2 Years,9990,25999,61 
https://www.flipkart.com/samsung-8-kg-semi-automatic-top-load-washing-machine-red/p/itm4fc6027ebb104?pid=WMNGXKUUYH4VZYFZ&lid=LSTWMNGXKUUYH4VZYFZ1JXCW6&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_443&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=75e374f2-529c-4383-add3-e5b14639046f.WMNGXKUUYH4VZYFZ.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,SAMSUNG 8 kg Semi Automatic Top Load Washing Machine Red,4.5,64,3,1300 RPM,5 Star,N/A,2 Years,13499,17500,22 
https://www.flipkart.com/lg-8-kg-auto-pre-wash-smart-diagnosis-closing-door-10-water-levels-fully-automatic-top-load-washing-machine-black/p/itmae14b818038ff?pid=WMNFJKR8H7GWYQTN&lid=LSTWMNFJKR8H7GWYQTNUDAWOV&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_444&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=75e374f2-529c-4383-add3-e5b14639046f.WMNFJKR8H7GWYQTN.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"LG 8 kg with Auto Pre Wash, Smart Diagnosis, Smart Closing Door and 10 Water Levels Fully Automatic To...",4.5,2624,227,700 RPM,5 Star,N/A,N/A,27783,36990,24 
https://www.flipkart.com/voltas-beko-tata-product-8-kg-semi-automatic-top-load-washing-machine-blue/p/itm9d80deffb6905?pid=WMNG43YVHGEW28FH&lid=LSTWMNG43YVHGEW28FHHKWZUV&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_445&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=75e374f2-529c-4383-add3-e5b14639046f.WMNG43YVHGEW28FH.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Voltas Beko by A Tata Product 8 kg Semi Automatic Top Load Washing Machine Blue,4.2,75,3,1450 RPM,5 Star,N/A,5 Years,12000,18490,35 
